t;Export_Amino_Acids;Export_Nitrates;Export_cytokinins;Unloading_Amino_Acids;Total_Transpiration
2139;9.72677832;6.03648685;0.68468171;20.99315951;0.02467156
2140;8.73840340;4.53863966;0.44642469;16.70577367;0.01787716
2141;7.02785431;2.62585355;0.21466712;10.66575745;0.00907162
2142;2.36298285;1.13807133;0.07589207;4.97685821;0.00318109
2143;0.93859280;0.58265164;0.03240532;2.37241773;0.00129457
2144;1.06701161;0.76686983;0.03715448;2.03690157;0.00139649
2145;0.82262571;0.69428451;0.03056979;1.61983885;0.00108179
2146;0.63253699;0.60311895;0.02471194;1.61825757;0.00082285
2147;0.54263889;0.55280058;0.02142413;1.56313443;0.00067143
2148;0.60420561;0.64175736;0.02381930;1.51620416;0.00070348
2149;0.76199594;0.84861205;0.03049342;1.43456008;0.00085083
2150;0.82799792;0.99012977;0.03475938;1.46896844;0.00091844
2151;0.56945154;0.73200607;0.02526878;1.50802891;0.00063349
2152;0.41170956;0.54157517;0.01841049;1.58171274;0.00043764
2153;0.64272065;0.83944911;0.02814962;1.70520991;0.00063434
2154;0.55236698;0.73419473;0.02442061;1.45399785;0.00052269
2155;1.30003253;1.76226800;0.05822441;1.79383948;0.00118354
2156;6.43622392;10.21143236;0.33842516;3.97682479;0.00656288
2157;1.89988066;16.06617232;0.57057642;6.55492061;0.01090368
2158;3.02360248;25.54116423;1.02413693;10.37527140;0.01980326
2159;4.66649033;25.67749956;1.31730427;14.30449588;0.02729702
2160;6.35181639;18.70374852;1.34740234;17.80400328;0.03149116
2161;7.84446841;12.24033990;1.18997310;19.07540730;0.03239569
2162;8.38906503;8.53255302;0.94573297;18.87340195;0.03024561
2163;8.31730937;5.63486325;0.59686176;16.69688976;0.02204115
2164;7.40924084;5.36205203;0.47439790;13.79283590;0.01899706
2165;6.18730839;3.23356729;0.24414905;9.98359376;0.01031538
2166;2.67057591;1.37856845;0.08618352;5.59647879;0.00361226
2167;1.15264242;0.74997559;0.03929167;3.31629193;0.00156225
2168;1.49519653;1.06755057;0.04894092;2.32121013;0.00182123
2169;1.25107072;1.09811982;0.04604973;1.86913516;0.00160715
2170;1.07669134;1.12430020;0.04419251;1.66412924;0.00144710
2171;0.97123623;1.16355016;0.04360473;1.62714683;0.00134169
2172;0.97716232;1.29772256;0.04694764;1.49521168;0.00136036
2173;0.59846070;0.88355772;0.03116941;1.45926038;0.00085287
2174;0.49107390;0.74176241;0.02556641;1.54393927;0.00065976
2175;0.44431351;0.66543732;0.02249990;1.56377026;0.00054810
2176;0.36437435;0.53661779;0.01786723;1.55945668;0.00041140
2177;0.39835181;0.57187704;0.01879844;1.59908872;0.00040943
2178;0.31998116;0.45063253;0.01467296;1.61762763;0.00030261
2179;0.92029349;1.26113760;0.04074151;1.80371111;0.00079569
2180;6.77537893;9.63355120;0.31124533;4.11706073;0.00577812
2181;2.54226470;11.14335511;0.38260971;5.85539788;0.00695931
2182;2.40821696;7.76842935;0.28630758;6.25636937;0.00514059
2183;3.56655202;16.65961842;0.64018738;7.81198504;0.01123008
2184;3.80337626;22.82918869;0.98743629;9.54277475;0.01759019
2185;4.60276225;26.71296980;1.41074127;12.43850175;0.02661057
2186;5.93399851;12.61779365;0.92489826;12.11404588;0.01964543
2187;5.79043464;8.60189470;0.70166305;11.33260982;0.01603861
2188;4.81062033;2.73880052;0.22682781;6.87809981;0.00545144
2189;0.92791969;0.80969629;0.05991692;3.68938022;0.00141606
2190;0.50307642;0.41288416;0.02710436;2.26518143;0.00061422
2191;0.56679264;0.46544660;0.02771232;1.80366708;0.00059989
2192;0.53229569;0.45403502;0.02507719;1.57472388;0.00051896
2193;1.08803273;0.96452106;0.05020378;1.48646059;0.00099359
2194;0.92097428;0.90948080;0.04535990;1.36530817;0.00086223
2195;0.74552185;0.80004424;0.03851158;1.38988694;0.00070349
2196;0.75153756;0.84686704;0.03956307;1.37606683;0.00069479
2197;0.75083387;0.88459590;0.04032976;1.34107470;0.00068180
2198;0.79490265;0.97653147;0.04363447;1.32502202;0.00071080
2199;0.82605239;1.06147510;0.04666892;1.32913350;0.00073335
2200;0.63231267;0.85022345;0.03689515;1.34514865;0.00055964
2201;0.71031052;0.97135170;0.04162359;1.36958389;0.00060909
2202;0.54635948;0.76477407;0.03245268;1.37741831;0.00045848
2203;1.28124092;1.79643194;0.07550585;1.49975399;0.00102930
2204;5.12889316;7.78799559;0.32693193;3.18178311;0.00431670
2205;3.94965224;22.45802018;0.98014221;5.77987955;0.01278497
2206;3.01125984;28.09782820;1.42851286;8.57204606;0.01940148
2207;4.36023818;22.91521026;1.49003486;10.50990150;0.02199624
2208;5.29338278;14.47619467;1.21000677;11.42513642;0.01976901
2209;5.74207303;14.76556233;1.43815117;13.17853910;0.02561605
2210;6.59334783;7.31748352;0.86740417;11.95518801;0.01754561
2211;6.01290126;8.10065681;0.94888939;12.14753505;0.02064462
2212;6.12289607;4.43342137;0.52605025;10.07050672;0.01255718
2213;5.13009984;4.14624004;0.44182596;8.31773884;0.01095967
2214;2.23034308;1.30372963;0.12589931;4.61621122;0.00320655
2215;1.15879793;0.75914265;0.06309295;2.61133484;0.00157023
2216;1.22087902;0.87044082;0.06381864;1.92569536;0.00153499
2217;1.15710370;0.94715531;0.06312737;1.41151840;0.00146626
2218;0.92792540;0.88820936;0.05495494;1.22275615;0.00123228
2219;0.58137128;0.62416878;0.03633942;1.12820619;0.00078598
2220;0.38550370;0.43249102;0.02388747;1.08374190;0.00049733
2221;0.41202403;0.46535386;0.02455301;1.04784004;0.00049165
2222;0.35810477;0.40934934;0.02079064;1.04710491;0.00040059
2223;0.30989992;0.35499210;0.01744761;1.05421664;0.00032350
2224;0.29060220;0.33106926;0.01581268;1.07739845;0.00028209
2225;0.27259113;0.30780146;0.01434104;1.10348936;0.00024616
2226;0.24317505;0.27145612;0.01237822;1.13208016;0.00020445
2227;0.73316502;0.80626816;0.03607972;1.25094588;0.00057343
2228;6.67605318;7.58793500;0.33552474;3.19486499;0.00514409
2229;3.16859095;13.61218055;0.62911101;5.24805963;0.00956396
2230;2.88277628;23.24386136;1.18607616;8.10741720;0.01837251
2231;4.32762744;27.44319473;1.75427330;10.83494548;0.02930710
2232;5.69681268;5.98481131;0.57427460;8.96052289;0.01117396
2233;4.75785304;7.69918346;0.73415948;8.73202315;0.01473357
2234;4.65634770;8.21140254;0.80955392;9.18760927;0.01713293
2235;4.89645292;5.98891785;0.61840908;8.65631410;0.01401413
2236;4.63291999;4.36365045;0.44189327;7.13996682;0.01050119
2237;3.87386650;3.06130856;0.29067753;5.37887371;0.00707352
2238;1.69644658;1.65692323;0.14396514;3.12714547;0.00350616
2239;1.01856481;1.07759094;0.08437808;1.76788241;0.00200952
2240;0.95460026;1.10179909;0.07850191;1.25561541;0.00180987
2241;0.76859748;1.01150771;0.06685129;1.05685497;0.00148946
2242;0.62998293;0.90968028;0.05647893;1.02828067;0.00121348
2243;0.62711728;0.94779504;0.05586740;0.97100008;0.00115568
2244;0.62951238;0.99535465;0.05624258;0.93450330;0.00112031
2245;0.56750571;0.93818113;0.05121183;0.92603834;0.00098259
2246;0.56782427;0.96253134;0.05100776;0.93792932;0.00094229
2247;0.43451799;0.75141989;0.03885025;0.95108259;0.00069113
2248;0.37104762;0.63332752;0.03200414;1.01331675;0.00054766
2249;0.34734374;0.57470381;0.02845526;0.99659828;0.00046818
2250;0.44765951;0.71900876;0.03497570;1.02011408;0.00055325
2251;1.01163523;1.60593852;0.07706792;0.90432716;0.00117320
2252;1.90155620;3.32054365;0.15872624;1.45970380;0.00233517
2253;3.13315370;6.75508052;0.32655145;2.31266837;0.00467681
2254;2.28782162;8.02616977;0.40373910;3.00049402;0.00571076
2255;2.02761923;8.69245275;0.45993820;3.57965470;0.00646843
2256;2.15998742;7.91291037;0.44313603;3.76563259;0.00622850
2257;0.96222472;3.17729995;0.18698342;2.92391084;0.00262470
2258;1.02353510;2.50304439;0.14768275;2.67661899;0.00202694
2259;1.06151003;2.20143892;0.12951490;2.55191661;0.00173325
2260;1.14121070;2.12488771;0.12447352;2.43843684;0.00162289
2261;1.25332606;2.19036875;0.12784397;2.24069794;0.00162432
2262;1.64544559;2.82994689;0.16487486;2.27131073;0.00204325
2263;0.38907543;0.70377217;0.04119284;1.47718893;0.00049964
2264;0.82787066;1.37063735;0.07927166;1.14683834;0.00093328
2265;0.82579407;1.39684337;0.08040152;0.95378261;0.00092206
2266;0.50549224;0.88774270;0.05092963;0.90227843;0.00056937
2267;0.65673748;1.14075624;0.06505872;0.83976674;0.00070805
2268;0.69783462;1.23368214;0.07015690;0.79648588;0.00074444
2269;0.88277357;1.60237198;0.09100965;0.77740691;0.00094237
2270;0.72830842;1.39764138;0.07954563;0.78297572;0.00080513
2271;0.63077399;1.24632704;0.07102386;0.78184479;0.00070245
2272;0.57037662;1.14054091;0.06505206;0.77615085;0.00062857
2273;0.59094333;1.18470885;0.06762548;0.77456267;0.00063840
2274;0.60958670;1.22887015;0.07026149;0.77269737;0.00064824
2275;0.67727105;1.37635104;0.07888408;0.71781274;0.00071149
2276;3.57209095;7.42276733;0.42703275;1.42765801;0.00376748
2277;3.33079284;11.94400492;0.71617934;2.62760512;0.00629654
2278;1.72200809;12.32683355;0.79500118;3.52551494;0.00707505
2279;2.22682065;15.33961123;1.07180016;4.31671575;0.00970226
2280;2.67008537;19.37564951;1.51517474;5.59617475;0.01418564
2281;3.38270575;22.53617047;2.09642195;7.10425315;0.02089761
2282;4.21807092;16.51981180;2.02454477;8.22504320;0.02248520
2283;4.83296125;6.61190782;1.05548385;7.25860587;0.01322367
2284;4.29900755;3.88191901;0.65805841;5.77617515;0.00874612
2285;3.48049876;3.27883878;0.54799678;4.84825742;0.00750855
2286;1.57384591;1.43879822;0.23342149;3.04148298;0.00327019
2287;0.97263436;0.85027381;0.12822133;1.79066313;0.00178798
2288;0.82882331;0.73043030;0.10208158;1.35896311;0.00140318
2289;0.80763629;0.73598862;0.09615951;1.20436181;0.00129920
2290;0.77965244;0.74159405;0.09145505;1.07922515;0.00121320
2291;0.71247815;0.70999591;0.08331446;1.00287744;0.00108427
2292;0.65942557;0.68112718;0.07651847;0.95150059;0.00097598
2293;0.49616132;0.52608663;0.05687372;0.90487573;0.00071036
2294;0.46926598;0.49555388;0.05168919;0.88631189;0.00063113
2295;0.41673854;0.43696020;0.04415404;0.86225038;0.00052673
2296;0.31847345;0.32952008;0.03235748;0.85867859;0.00037684
2297;0.25175841;0.25340358;0.02423164;0.86048562;0.00027523
2298;0.22570518;0.21942797;0.02048065;0.85565132;0.00022671
2299;0.43785963;0.41154261;0.03759117;0.79383051;0.00040539
2300;0.96666967;0.90977799;0.08171733;1.26257680;0.00085943
2301;1.95331090;1.89312099;0.16846990;1.84327519;0.00173260
2302;4.41213055;4.77466882;0.42597488;2.72497576;0.00430647
2303;3.60141017;6.36252298;0.58752055;3.33295215;0.00593104
2304;1.46490563;3.88332823;0.37826866;3.17264687;0.00385178
2305;2.02157289;4.12014645;0.41114421;3.40448130;0.00416972
2306;3.21942189;9.96250776;1.02139386;4.56494741;0.01033791
2307;2.81266547;4.94229496;0.56426930;3.92315614;0.00592450
2308;1.74120984;3.18962166;0.37862707;3.33947264;0.00401237
2309;1.50281112;2.31056467;0.27774510;2.89601089;0.00293640
2310;1.03766561;1.40512553;0.16885786;2.07043916;0.00176950
2311;0.56572750;0.70201296;0.08331988;1.37691654;0.00085938
2312;0.64173970;0.73768459;0.08580701;1.16062271;0.00086637
2313;0.72865969;0.81558434;0.09327928;1.06910928;0.00092198
2314;0.67860158;0.76019958;0.08578271;1.05654292;0.00083027
2315;0.64507313;0.71719494;0.07996247;1.06248329;0.00075739
2316;0.68357233;0.74941195;0.08267952;1.08847346;0.00076603
2317;0.69413278;0.75336356;0.08243087;1.11819838;0.00074706
2318;0.54330995;0.58262736;0.06333132;1.19277265;0.00056130
2319;0.65682122;0.67682863;0.07306666;1.23154746;0.00063257
2320;0.74854738;0.75214683;0.08084950;1.23150495;0.00068393
2321;0.84361299;0.83733099;0.08981713;1.33264291;0.00074253
2322;0.93190194;0.91674364;0.09833970;1.38475904;0.00079466
2323;2.62404471;2.57412027;0.27668290;1.66524035;0.00218567
2324;6.06719307;14.81286976;1.62392988;4.01625750;0.01264332
2325;2.71759374;16.78129222;2.16781135;6.13657459;0.01775330
2326;4.01623311;17.77487036;2.91629594;8.90827979;0.02598497
2327;5.69569387;14.51950021;3.48490987;11.55689451;0.03577898
2328;7.26690999;8.21469140;3.42909474;13.81245696;0.04376480
2329;8.54608523;3.80951125;2.62233361;14.19242313;0.04458015
2330;8.68890396;2.72687237;1.83849849;14.07895730;0.04205001
2331;8.61774232;2.33108170;1.19769206;12.52620853;0.03601531
2332;7.71783991;1.99569592;0.74291632;10.65944063;0.02785587
2333;6.63580226;1.41981363;0.38916298;7.53501223;0.01700189
2334;4.40068363;0.59187380;0.12160091;3.98315177;0.00569556
2335;0.77420238;0.21877977;0.03452091;2.18498680;0.00159826
2336;0.72384972;0.20731679;0.02691489;1.84936321;0.00119180
2337;0.74689404;0.22022730;0.02509096;1.78863534;0.00105337
2338;0.83325274;0.25060537;0.02614175;1.68425105;0.00103549
2339;0.81143445;0.25180607;0.02477734;1.63203614;0.00092398
2340;0.58468892;0.18508006;0.01752529;1.65263659;0.00061436
2341;0.53575204;0.16569835;0.01528505;1.69179917;0.00050276
2342;0.59319103;0.17740244;0.01611648;1.68910213;0.00049729
2343;1.89734308;0.55300729;0.04993769;1.75797093;0.00144673
2344;2.54307698;0.82853154;0.07570188;1.69965832;0.00207320
2345;2.03402541;0.80945988;0.07570797;1.71553735;0.00197007
2346;2.01891133;0.92095355;0.08833282;1.77218913;0.00218610
2347;2.59723448;1.35040735;0.13351239;1.92751382;0.00315129
2348;3.62833036;2.38829313;0.24667580;2.91297292;0.00559422
2349;2.42729589;2.38913848;0.26582131;3.74410742;0.00589196
2350;2.83933400;2.46928501;0.29623760;4.19258915;0.00644538
2351;3.01960060;5.99781867;0.77894243;6.77725577;0.01674165
2352;4.71525680;3.94876374;0.64448733;6.79983841;0.01465734
2353;4.70987200;2.95099843;0.56916391;6.54215010;0.01359214
2354;4.53148267;2.05884737;0.45147051;5.96489145;0.01129100
2355;3.86711224;0.93888700;0.22245227;4.02860700;0.00575832
2356;1.17337666;0.37542514;0.08888302;2.63822256;0.00230364
2357;0.70258053;0.18986309;0.04354165;2.19074449;0.00110632
2358;0.58032902;0.13387020;0.02968273;1.89893792;0.00073408
2359;0.37844614;0.07797263;0.01684226;1.42282437;0.00040452
2360;0.34205850;0.06532909;0.01383026;1.32406609;0.00032201
2361;0.28288488;0.05062982;0.01058071;1.27218852;0.00023872
2362;0.30981533;0.05204559;0.01079869;1.25202452;0.00023604
2363;0.34174293;0.05428815;0.01124603;1.25906641;0.00023822
2364;0.35000277;0.05281697;0.01097581;1.20226505;0.00022541
2365;0.36350454;0.05242553;0.01097125;1.23010150;0.00021855
2366;0.38400684;0.05293562;0.01119456;1.24635643;0.00021638
2367;0.40877585;0.05391507;0.01155785;1.28743683;0.00021685
2368;0.81823096;0.10320946;0.02249231;1.27066402;0.00040980
2369;0.68945133;0.08561193;0.01905878;1.27089721;0.00033777
2370;0.70388418;0.08508043;0.01937322;1.29272112;0.00033408
2371;2.72996564;0.32067630;0.07483464;1.95347257;0.00125654
2372;5.09806764;0.64482252;0.15622884;2.76977116;0.00257019
2373;5.16609847;0.82569167;0.21134935;3.41901612;0.00343764
2374;6.39026959;1.32880019;0.36347839;4.32876005;0.00588315
2375;2.01289457;0.70537908;0.21294631;3.92431627;0.00348733
2376;4.52039031;2.81461692;0.92932197;6.10915075;0.01519501
2377;4.46570139;2.44010779;1.14923641;7.26989327;0.02028415
2378;5.20048881;1.27793316;1.01201497;7.47217280;0.02005351
2379;5.19912669;0.36423240;0.52322390;5.93075414;0.01168704
2380;3.97861996;0.29894823;0.70161304;6.20301264;0.01677422
2381;4.06548693;0.10345952;0.47735354;5.16345973;0.01265683
2382;2.56284925;0.01974040;0.17023759;3.16178854;0.00487863
2383;0.56650811;0.00344396;0.04809089;1.67666515;0.00141874
2384;0.66253134;0.00246539;0.05262266;1.26566497;0.00156506
2385;0.47036372;0.00124735;0.04072009;0.98101753;0.00122220
2386;0.28079376;0.00054353;0.02684627;0.85016186;0.00081159
2387;0.16996919;0.00023366;0.01723544;0.76296419;0.00052354
2388;0.13411435;0.00012912;0.01406227;0.70386326;0.00042846
2389;0.09983566;0.00006799;0.01085167;0.69999292;0.00033147
2390;0.09337414;0.00004445;0.01035246;0.67796459;0.00031685
2391;0.07688620;0.00002578;0.00875007;0.68219103;0.00026831
2392;0.05832992;0.00001367;0.00675755;0.67876757;0.00020754
2393;0.04677200;0.00000761;0.00548390;0.70084026;0.00016863
2394;0.05600171;0.00000624;0.00656013;0.82222549;0.00020193
2395;0.49600771;0.00003616;0.05568249;1.61703235;0.00171606
2396;1.99092271;0.00014963;0.34703384;3.72794436;0.01080658
2397;2.25114494;0.00016501;0.69020508;5.66271273;0.02298621
2398;3.66507798;0.00007289;0.78522871;6.74230194;0.03034415
2399;4.44689555;0.00002221;0.87482466;7.88452629;0.04134987
2400;5.27952649;0.00000133;0.69718325;7.85484800;0.04385571
2401;5.25651891;0.00000005;0.23733487;5.49289357;0.02027508
2402;3.54290161;0.00000002;0.25438289;5.48361493;0.02474810
2403;3.56005744;0.00000001;0.28103055;5.80873235;0.03211949
2404;3.81682157;0.00000000;0.11956566;3.92125856;0.01693570
2405;2.43811968;0.00000000;0.08222053;3.25623792;0.01296619
2406;1.96387950;0.00000000;0.03944932;1.91636332;0.00674712
2407;0.38861179;0.00000000;0.01375872;0.74253298;0.00245268
2408;0.29559890;0.00000000;0.01443238;0.56708188;0.00261127
2409;0.14866792;0.00000000;0.01280413;0.44153963;0.00235362
2410;0.03615647;0.00000000;0.00825994;0.38350227;0.00154011
2411;0.00000000;0.00000000;0.00715002;0.36602412;0.00134562
2412;0.00000000;0.00000000;0.00673872;0.35557335;0.00127856
2413;0.00000000;0.00000000;0.00526287;0.35288805;0.00100628
2414;0.00000000;0.00000000;0.00433648;0.36622374;0.00083419
2415;0.00000000;0.00000000;0.00317714;0.38434145;0.00061426
2416;0.00000000;0.00000000;0.00195123;0.42813733;0.00037864
2417;0.00000000;0.00000000;0.00168267;0.54995452;0.00032727
2418;0.00000000;0.00000000;0.00182452;0.61977642;0.00035556
2419;0.00000000;0.00000000;0.01415498;1.53428051;0.00276442
2420;0.60150784;0.00000000;0.05106010;2.90528688;0.01014039
2421;1.62868822;0.00000000;0.11342862;4.41662177;0.02398906
2422;2.76798915;0.00000000;0.14334303;5.35453192;0.03542470
2423;3.47616011;0.00000000;0.13994140;5.84220719;0.04394266
2424;3.84617203;0.00000000;0.11572219;6.06173734;0.04938409
2425;4.02104279;0.00000000;0.08518379;5.98607623;0.05170214
2426;3.98336389;0.00000000;0.03538400;4.36716790;0.03116263
2427;2.75934064;0.00000000;0.03074416;4.45305077;0.03331856
2428;2.84474563;0.00000000;0.01906940;3.64186380;0.02584281
2429;2.23794888;0.00000000;0.01162794;2.75218725;0.01865680
2430;1.56427312;0.00000000;0.00442709;1.26480911;0.00800057
2431;0.27012237;0.00000000;0.00212128;0.58542445;0.00402725
2432;0.01936527;0.00000000;0.00178683;0.44270932;0.00347647
2433;0.00000000;0.00000000;0.00078821;0.40476369;0.00156629
2434;0.00000000;0.00000000;0.00127173;0.40327285;0.00255112
2435;0.00000000;0.00000000;0.00144220;0.36675746;0.00293815
2436;0.00000000;0.00000000;0.00119915;0.38461787;0.00248693
2437;0.00000000;0.00000000;0.00108203;0.41334146;0.00227809
2438;0.00000000;0.00000000;0.00120943;0.40973842;0.00258167
2439;0.00000000;0.00000000;0.00108569;0.45394223;0.00235407
2440;0.00000000;0.00000000;0.00088665;0.43231014;0.00195011
2441;0.00000000;0.00000000;0.00075433;0.52493122;0.00167875
2442;0.00000000;0.00000000;0.00081161;0.65828520;0.00182465
2443;0.00000000;0.00000000;0.00279143;1.68335207;0.00634525
2444;0.59334805;0.00000000;0.00657688;2.98332893;0.01554298
2445;1.61387097;0.00000820;0.01068932;4.14937330;0.02786563
2446;2.53148087;0.00000552;0.01281381;4.91102868;0.04012596
2447;3.13653048;0.00139606;0.01181880;5.16286597;0.04876020
2448;3.33730412;0.00000000;0.00922079;5.26349135;0.05378146
2449;3.42324563;0.00000000;0.00655382;5.36159661;0.05649172
2450;3.51249853;0.00000000;0.00347731;4.35379640;0.04538845
2451;2.70563540;0.00000000;0.00126656;2.81111207;0.02273616
2452;1.45532543;0.00000000;0.00062582;1.71086421;0.01301302
2453;0.55745492;0.00000000;0.00044143;1.52951910;0.00995783
2454;0.31437379;0.00000000;0.00019349;0.67663297;0.00464276
2455;0.00000000;0.00000000;0.00010243;0.43615027;0.00252834
2456;0.00000000;0.00000000;0.00007292;0.44858985;0.00182769
2457;0.00000000;0.00000000;0.00006262;0.40995252;0.00158701
2458;0.00000000;0.00000000;0.00005298;0.44621606;0.00135552
2459;0.00000000;0.00000000;0.00004862;0.43622263;0.00125423
2460;0.00000000;0.00000000;0.00004655;0.48246273;0.00121008
2461;0.00000000;0.00000000;0.00004116;0.49163810;0.00107768
2462;0.00000000;0.00000000;0.00002835;0.53110217;0.00074708
2463;0.00000000;0.00000000;0.00002488;0.53429428;0.00065868
2464;0.00000000;0.00000000;0.00002130;0.56042972;0.00056615
2465;0.00000000;0.00000000;0.00001763;0.58269857;0.00047029
2466;0.00000000;0.00000000;0.00001798;0.60915226;0.00048093
2467;0.00000000;0.00000000;0.00007474;0.91139287;0.00200479
2468;0.00000000;0.00000000;0.00011843;1.19152648;0.00321533
2469;0.00000000;0.00000000;0.00020303;1.76817126;0.00562085
2470;0.38827158;0.00000000;0.00024083;2.04913345;0.00690052
2471;0.62784451;0.00000000;0.00048956;2.69131214;0.01463485
2472;1.19342570;0.00000000;0.00053317;2.94728807;0.01747596
2473;1.42555477;0.00000000;0.00050912;2.99421774;0.01864700
2474;1.48148225;0.00000000;0.00054296;3.04908429;0.02239724
2475;1.54987980;0.00000000;0.00049035;2.77009910;0.02337447
2476;1.32296812;0.00000000;0.00032883;2.45277863;0.01823766
2477;1.06612884;0.00000000;0.00018694;1.81884582;0.01164511
2478;0.43213552;0.00000000;0.00007620;1.12368961;0.00510405
2479;0.00230109;0.00000000;0.00003065;0.72153500;0.00211835
2480;0.00000000;0.00000000;0.00002274;0.58523312;0.00159134
2481;0.00000000;0.00000000;0.00001534;0.55964243;0.00108423
2482;0.00000000;0.00000000;0.00001375;0.52438595;0.00097817
2483;0.00000000;0.00000000;0.00000995;0.52739574;0.00071166
2484;0.00000000;0.00000000;0.00000902;0.53676459;0.00064808
2485;0.00000000;0.00000000;0.00000495;0.55884387;0.00035705
2486;0.00000000;0.00000000;0.00000379;0.56595942;0.00027373
2487;0.00000000;0.00000000;0.00000253;0.59133360;0.00018295
2488;0.00000000;0.00000000;0.00000375;0.59080767;0.00027152
2489;0.00000000;0.00000000;0.00000347;0.63389992;0.00025164
2490;0.00000000;0.00000000;0.00000362;0.62838660;0.00026352
2491;0.00000000;0.00000000;0.00005573;1.09159705;0.00405917
2492;0.00000000;0.00000000;0.00021713;1.89251568;0.01621187
2493;0.48685092;0.00000000;0.00039970;2.67037088;0.03306598
2494;1.19405229;0.00000000;0.00046171;3.12129423;0.04767314
2495;1.60404479;0.00000000;0.00040061;3.37663799;0.05798313
2496;1.84807303;0.00000000;0.00028553;3.27259984;0.06344149
2497;1.75434101;0.00000000;0.00017002;3.13690530;0.06107076
2498;1.63986072;0.00000000;0.00010565;3.13142601;0.05996459
2499;1.65539410;0.00000000;0.00005929;2.73673049;0.05261896
